NU_ANO,UF,Nome_Municipio,VL_ADICIONADO_BRUTO_AGROPECUARIA,VL_ADICIONADO_BRUTO_INDUSTRIA,VL_ADICIONADO_BRUTO_SERVICOS,VL_ADICIONADO_BRUTO_ADMINISTRACA,VL_ADICIONADO_BRUTO_TOTAL,VL_IMPOSTOS_LIQUIDOS_SUBSIDIOS,VL_PIB_PRECOS_CORRENTES,VL_PIB_PER_CAPTA_PRECOS_CORRENTE,NU_NOTA_CN_Mean,NU_NOTA_CN_StdDev,NU_NOTA_CN_Min,NU_NOTA_CN_Max,NU_NOTA_CN_N,NU_NOTA_CN_P10,NU_NOTA_CN_Q1,NU_NOTA_CN_Median,NU_NOTA_CN_Q3,NU_NOTA_CN_P90,NU_NOTA_CN_P95,NU_NOTA_CN_P99,NU_NOTA_CN_CV,NU_NOTA_CH_Mean,NU_NOTA_CH_StdDev,NU_NOTA_CH_Min,NU_NOTA_CH_Max,NU_NOTA_CH_N,NU_NOTA_CH_P10,NU_NOTA_CH_Q1,NU_NOTA_CH_Median,NU_NOTA_CH_Q3,NU_NOTA_CH_P90,NU_NOTA_CH_P95,NU_NOTA_CH_P99,NU_NOTA_CH_CV,NU_NOTA_LC_Mean,NU_NOTA_LC_StdDev,NU_NOTA_LC_Min,NU_NOTA_LC_Max,NU_NOTA_LC_N,NU_NOTA_LC_P10,NU_NOTA_LC_Q1,NU_NOTA_LC_Median,NU_NOTA_LC_Q3,NU_NOTA_LC_P90,NU_NOTA_LC_P95,NU_NOTA_LC_P99,NU_NOTA_LC_CV,NU_NOTA_MT_Mean,NU_NOTA_MT_StdDev,NU_NOTA_MT_Min,NU_NOTA_MT_Max,NU_NOTA_MT_N,NU_NOTA_MT_P10,NU_NOTA_MT_Q1,NU_NOTA_MT_Median,NU_NOTA_MT_Q3,NU_NOTA_MT_P90,NU_NOTA_MT_P95,NU_NOTA_MT_P99,NU_NOTA_MT_CV,NU_NOTA_REDACAO_Mean,NU_NOTA_REDACAO_StdDev,NU_NOTA_REDACAO_Min,NU_NOTA_REDACAO_Max,NU_NOTA_REDACAO_N,NU_NOTA_REDACAO_P10,NU_NOTA_REDACAO_Q1,NU_NOTA_REDACAO_Median,NU_NOTA_REDACAO_Q3,NU_NOTA_REDACAO_P90,NU_NOTA_REDACAO_P95,NU_NOTA_REDACAO_P99,NU_NOTA_REDACAO_CV,LATITUDE,LONGITUDE
2019,RO,Nova União,"49,503","2,096","14,376","47,178","113,153","4,181","117,334","16,834.09",451.27402597,63.373972332,342.4,657,77,366.6,411.6,445,495.7,530.1,565.6,657,14.043345879,484.72597403,68.127254,322,618.1,77,388,428.5,481.3,533.1,575.4,585.2,618.1,14.054797484,504.04285714,52.714889609,364.3,617.1,77,434.9,468.3,511.5,534,574.8,584.5,617.1,10.458414173,488.65584416,87.376447347,365.7,750.9,77,392.6,428.3,467.4,538.9,631.6,677,750.9,17.880978687,553.76623377,127.41394372,240,840,77,360,480,560,640,720,740,840,23.008615541,-10.9,-62.56
2019,RO,Parecis,"47,931","2,624","11,502","42,155","104,211","3,072","107,283","17,662.61",466.23414634,61.423715329,342.7,589.8,41,376.8,425.5,469.3,512,535.5,557.2,589.8,13.174435166,491.80243902,71.751193327,339.3,606,41,391.4,440.3,494.3,551.5,571.8,583.1,606,14.589434219,497.95121951,58.83131021,366.6,588.5,41,399.1,468.5,506,541.7,560.3,570.1,588.5,11.814673387,491.33414634,66.382213769,368.4,629.7,41,402.4,451.1,491.2,530.3,571.3,609.6,629.7,13.510604598,580.97560976,139.92506705,240,840,41,360,520,600,660,740,760,840,24.084499367,-12.17,-61.6
2019,RO,Pimenteiras do Oeste,"71,494","3,708","13,504","24,493","113,200","3,303","116,503","53,712.92",430.29285714,57.598016316,349.3,524.3,14,363.3,380.6,424.9,482,503.2,524.3,524.3,13.38577096,427.17857143,143.88070474,0,575.3,14,323.2,384.9,463.05,507.9,566.4,575.3,575.3,33.681629737,453.78571429,147.40772789,0,576.1,14,331.9,436,494,533.7,568.5,576.1,576.1,32.483994813,489.8,75.454204144,376.2,630.7,14,384,415.7,494.9,522.3,608.7,630.7,630.7,15.40510497,494.28571429,150.77820112,240,740,14,260,360,530,560,660,740,740,30.504260343,-13.48,-61.04
2019,RO,Primavera de Rondônia,"23,769","1,093","9,001","25,856","59,719","2,122","61,841","21,653.12",456.61449275,63.080602676,336.2,594.9,69,370.7,426.3,458.6,495.7,540.3,569.5,594.9,13.814848998,472.13478261,59.508234295,331.8,583.8,69,384,425.3,473.6,520.4,546.5,564.6,583.8,12.604077583,499.77101449,52.187250814,338.5,595.4,69,444.7,470.2,507.2,535.4,559.3,587,595.4,10.442232402,487.88550725,89.668701136,367.8,698,69,390.1,408.7,452.7,560.9,626.9,635.4,698,18.379045863,550.72463768,134.05792032,260,900,69,320,480,560,600,740,780,900,24.342096059,-11.82,-61.32
2019,RO,São Felipe d`Oeste,"32,793","1,304","14,573","37,203","85,872","3,358","89,230","17,252.60",461.68166667,62.094063396,331.9,603.4,60,382.5,418.25,461.45,502.9,546.55,568.25,603.4,13.449540642,489.77666667,67.961692517,361.7,642.1,60,395.7,437.25,493.6,531.25,572.85,592.35,642.1,13.876057628,504.27666667,49.413284314,359.5,611.1,60,443.5,476.55,508.45,531.95,554.9,594.65,611.1,9.798844083,507.67166667,93.208821674,364.3,864.3,60,397.8,446.2,489.2,558.05,628.15,653.3,864.3,18.360059817,599,126.62101467,320,900,60,440,500,600,700,740,800,900,21.138733668,-11.9,-61.5
2019,RO,São Francisco do Guaporé,"124,254","10,623","72,245","128,195","335,317","17,930","353,247","17,430.53",446.33681818,59.619473381,333.2,599.1,220,368.5,401.4,440.3,488.5,527.15,554.7,582.1,13.357507369,474.57454545,74.359435517,0,633.7,220,388.8,426.05,467.35,532.7,568.85,586.4,628.3,15.668652318,496.95,52.033254646,363.4,621.4,220,419.55,468.3,503.6,534.75,561.05,571.15,602.7,10.470521108,485.48727273,80.219424092,359.6,786.3,220,391.1,421.25,468.95,535.15,600.75,627.1,711.8,16.523486525,558.45454545,143.25432481,240,980,220,360,480,560,640,760,800,920,25.651922073,-12.06,-63.56
2019,RO,Seringueiras,"82,757","7,087","50,402","81,576","221,823","14,489","236,312","19,931.84",449.52536232,60.809859292,333.3,624.2,138,375.1,402.2,438.95,484.1,535.5,549.8,611.3,13.527570275,478.19565217,69.740916652,339.5,644.5,138,378,422.7,481.1,532.4,560.5,584.1,638.9,14.584180415,492.22608696,54.706004293,357.4,608.3,138,414.7,449,498.95,535.9,557.3,564.1,602.8,11.113999388,494.49202899,82.481880392,361.9,745.2,138,405.5,430.6,481.2,552.6,613,638.9,710,16.68012335,523.62318841,120.97500513,80,820,138,340,440,540,600,660,700,800,23.10344687,-11.79,-63.03
2019,RO,Teixeirópolis,"42,256","2,478","11,950","32,315","88,999","3,330","92,328","21,431.82",457.45147059,61.070068621,342.8,606,68,372.1,413,458.45,502.2,527,560.2,606,13.35006499,471.56764706,72.468066959,316.2,661.1,68,381.2,420.5,469.2,528.3,562.8,586.5,661.1,15.36748066,495.375,45.620685852,391.8,607.1,68,429,467.7,502.05,527.7,543.5,563.7,607.1,9.209323412,476.26764706,73.369342577,361.7,698.5,68,385.5,415.55,472.8,531.35,582.3,591.8,698.5,15.405065414,528.52941176,145.84048438,240,940,68,320,420,540,620,720,760,940,27.593636443,-10.91,-62.24
2019,RO,Theobroma,"92,112","3,243","18,587","72,058","186,000","5,509","191,509","18,336.70",465.92692308,69.289605692,348.4,609.6,52,375.3,415.5,468.5,515.45,558.4,581.1,609.6,14.871346183,489.68461538,64.595487564,337.9,615.9,52,404.5,440,494.05,539,560.7,598.7,615.9,13.191243003,504.29807692,50.029847916,363.2,602.1,52,443.2,469.45,504,543.1,567.6,583.1,602.1,9.9206898074,493.03461538,84.072787989,374.1,700.2,52,412.4,430,472.25,532.4,622.2,681.1,700.2,17.052106559,515.76923077,125.64104103,240,840,52,340,440,520,600,640,680,840,24.359933384,-10.24,-62.35
2019,RO,Urupá,"78,932","4,662","45,211","77,608","206,413","8,968","215,381","18,782.66",448.39496403,56.98721993,331.2,575.9,139,373,407.3,442.7,489,529,548.1,569.5,12.709156994,494.2294964,64.988817827,353,611.5,139,403.7,446,496.3,550.9,579.4,600.9,607.3,13.149522297,504.06546763,53.790833108,336.4,601.6,139,424.3,478.2,511.8,546.3,564.3,573.6,601.2,10.671398174,494.02446043,76.724764856,363.7,690.9,139,399.6,427.3,482.3,543.9,613.8,638.3,656.6,15.530559922,572.23021583,125.25940137,260,900,139,440,500,580,640,720,800,900,21.889686686,-11.12,-62.37
2019,RO,Vale do Anari,"61,215","4,650","21,073","74,487","161,425","5,360","166,786","14,886.27",442.86923077,55.235917105,349.4,607,65,383.4,401.2,436.3,468.7,521.1,545.1,607,12.472286009,467.53692308,74.422687588,328.9,690.6,65,369.8,422.5,473.5,516.1,547,561,690.6,15.918034259,490.94923077,53.329805582,357,614.7,65,417.2,452,503.6,523.7,551.4,557.5,614.7,10.86259072,479.51538462,77.417278899,366.5,652.7,65,392.7,409.7,469.1,530.2,607.8,635.8,652.7,16.14489991,540.61538462,108.1069627,260,900,65,400,480,560,600,640,700,900,19.997019282,-9.86,-62.18
2019,RO,Vale do Paraíso,"72,709","2,123","17,988","48,657","141,476","5,088","146,564","21,474.56",450.90989011,57.619886719,334.2,596.2,91,371,403.6,449,485.3,526.5,550.2,596.2,12.77858126,478.39340659,71.362015732,318.5,650.7,91,376.9,427.9,475.8,529.1,567.4,599.6,650.7,14.917014898,497.38461538,51.820435529,354.2,599.7,91,437,464.5,504.4,536.7,551.3,569.1,599.7,10.418584316,481.22967033,81.276011897,367.1,679.1,91,397.5,419.1,453.5,538.3,597.7,649.7,679.1,16.889235413,562.63736264,116.24528822,260,920,91,400,500,580,620,700,740,920,20.660783648,-10.44,-62.13
2019,AC,Acrelândia,"65,080","10,300","60,469","99,931","235,780","17,829","253,610","16,623.60",443.18820513,56.071891578,337.7,613.2,195,375.9,403.3,437,483.4,516.4,541.2,607.2,12.651936791,477.05076923,70.242719379,340.6,663.1,195,386.2,423.3,471.4,531.4,562.6,598.9,652.1,14.724369796,491.8625641,56.196987698,324,628.6,195,419.5,454.9,499,533.9,559,575.3,607.2,11.425343541,477.64564103,79.982240419,359.3,776.4,195,387.2,406.7,466.2,524.1,594.6,621.3,714,16.745100038,529.43589744,115.43369473,240,860,195,380,460,540,600,660,720,840,21.803148463,-9.82,-66.88
2019,AC,Assis Brasil,"16,914","2,389","16,991","54,356","90,649","2,405","93,054","12,546.06",435.35081967,55.947676815,336.9,619.7,61,367.6,389.4,437.9,467.5,498.1,515.7,619.7,12.851170662,476.3704918,65.280140789,322.1,617.5,61,398.2,432.2,471.8,529.1,564.8,583.6,617.5,13.703649137,506.90819672,50.213999692,331,591.1,61,449,477.3,512.9,540,572,579.6,591.1,9.9059356342,484.59180328,87.815758447,370.7,711.5,61,389.7,413.1,461.4,543,601.8,645.3,711.5,18.121593856,529.18032787,120.08739987,280,900,61,380,460,520,600,640,660,900,22.693096009,-10.94,-69.56
2019,AC,Brasiléia,"62,441","29,265","128,740","172,773","393,220","61,583","454,803","17,307.35",446.6015748,64.149979263,341,639.7,254,372.7,395.2,432.1,483.2,534.4,578.1,617.4,14.364028898,489.67874016,69.255801977,320,643.6,254,398.3,441.6,489,540.5,581.1,605.2,634,14.143109818,508.58307087,56.320593374,353.7,634.3,254,431.9,469.7,512.25,549.4,580,594.3,617.2,11.07402047,485.90826772,81.898116901,359,751.4,254,388.7,422,469.65,536.9,593.1,636.9,714.3,16.85464569,538.34645669,126.86093833,180,940,254,360,480,540,600,680,740,880,23.564924921,-11.01,-68.74
2019,AC,Bujari,"59,824","4,101","22,757","68,094","154,776","2,880","157,656","15,357.06",429.83401015,55.762961435,335.6,615.7,197,369.3,392.2,418.4,456.6,519.1,541.6,583.9,12.973138495,468.52944162,68.535056173,325.1,660.1,197,376.2,412.7,470.5,521,552.7,578.1,613.9,14.627694673,487.10203046,59.118430911,326.1,594.7,197,399.7,444.4,492.9,532.1,559.7,572.3,588,12.136765444,463.3715736,74.655133673,360.7,732.6,197,385.4,405.2,450.1,495.4,570.2,626.3,709.3,16.111289066,517.15736041,135.31535582,180,960,197,320,440,540,600,660,760,940,26.165218979,-9.83,-67.95
2019,AC,Capixaba,"46,667","2,945","20,266","79,220","149,099","4,111","153,210","13,058.02",437.35255474,50.784048388,335.7,593.9,137,380.6,399.2,429.7,471.9,497,528.2,579.6,11.611695836,473.03065693,69.913169426,323.3,618.8,137,376.7,416.1,473.2,522.5,571.7,589.5,606.8,14.779838981,490.11167883,57.863172868,326.1,596.5,137,410.3,456,492.9,535.2,560,575.2,591.7,11.806119986,475.35182482,71.020930119,360.1,700.4,137,393.4,421.8,462.8,511.5,577,605,699.3,14.940708421,569.6350365,137.11528404,200,960,137,400,500,560,640,760,820,940,24.070725158,-10.57,-67.67
2019,AC,Cruzeiro do Sul,"53,940","107,872","598,709","558,304","1,318,825","121,553","1,440,379","16,298.30",443.846441,60.717230112,328,645.2,3161,371,398.9,435.3,483.2,531,557,600.4,13.679783029,478.17769693,72.046476555,0,755.1,3161,385.5,424.7,476.4,531.4,574.8,594.6,628.9,15.066883507,496.59848149,60.438251397,0,681.6,3161,412.6,459.3,500.8,539.4,571.9,587.2,616,12.170446276,477.84966783,78.813993172,359,781.3,3161,389.4,416.3,461,527.4,591.6,631.7,697.8,16.493470327,561.98038595,134.47507273,200,980,3161,380,480,560,640,740,800,880,23.928784009,-7.63,-72.66
2019,AC,Epitaciolândia,"34,178","12,738","196,070","116,344","359,330","63,833","423,163","22,984.25",456.42135417,55.621669967,352.7,640.7,192,390.3,412.4,449.15,491.7,535.8,556.6,586.8,12.186474068,490.14114583,69.911844451,353.8,669.8,192,391.9,437.8,490.6,542.7,581.1,601.2,638.5,14.263614684,512.315625,54.937125086,371.1,692.5,192,431.9,473.2,523.1,548.65,573,585.1,640.2,10.723296813,477.05520833,81.170454571,362,727.5,192,391.3,414.8,453.7,522.2,607.1,647,693.3,17.01489747,543.95833333,119.51454306,40,840,192,400,480,560,620,680,720,840,21.97126797,-11.02,-68.74
2019,AC,Feijó,"40,979","10,619","77,885","212,226","341,709","15,256","356,965","10,263.53",435.62826087,52.266968904,334.6,626.4,368,374.1,399.1,429.5,464.8,509.3,536.1,561.3,11.998066608,476.65815217,68.101588556,328.9,644.9,368,388.6,422.95,474.5,535.6,564.8,588.4,620.4,14.287301758,490.33858696,61.920025595,339.6,638,368,401.1,448.5,494.85,538,567.9,584.7,608.1,12.628014038,477.2763587,85.081597384,359.9,789.5,368,385.6,412.3,455,528.15,604.2,643.8,714.2,17.826484768,537.98913043,135.32997272,140,980,368,340,460,560,620,700,760,880,25.154778241,-8.16,-70.35
2019,AC,Jordão,"6,754","1,998","11,459","60,501","80,712","1,772","82,484","9,917.53",426.93076923,47.75637694,341.1,530.6,65,371.9,387.7,415.8,463.4,494.6,516.1,530.6,11.185976833,470.07846154,61.625264939,344.6,591.5,65,385.6,428.9,461.1,519.4,556.2,580.6,591.5,13.109569993,480.46923077,57.183621243,330.9,581.9,65,413.3,451.8,485.3,519,553.6,559.5,581.9,11.901619829,464.28,62.641083763,363.8,671.8,65,390.2,415.5,456.4,508.2,547.1,573.6,671.8,13.49209179,502.76923077,132.18722154,200,760,65,320,440,500,600,680,720,760,26.29182803,-9.43,-71.88
2019,AC,Mâncio Lima,"27,387","6,526","38,971","128,271","201,155","4,691","205,845","10,847.10",433.49868421,52.004659538,330.7,601,456,371.8,392.85,426.85,471.1,502,526.7,558.6,11.996497667,461.51315789,65.465782708,326.5,644.3,456,375.1,416.3,458,505.4,548.9,575,620.8,14.185030608,478.69210526,59.652013066,334.6,618.7,456,393.9,437.9,486.1,519.05,553.1,570.2,607.9,12.461457461,465.12850877,67.765603603,360.9,748.7,456,390.4,412.9,453,500.25,560,599.8,668.2,14.569221693,558.46491228,130.21812165,200,900,456,400,480,560,630,720,800,900,23.317153645,-7.61,-72.89
2019,AC,Manoel Urbano,"19,194","15,379","24,054","64,443","123,070","8,495","131,565","13,908.96",437.66629213,59.688450504,342.6,615.3,89,365.3,391.8,433.9,472.6,518,549.4,615.3,13.637890689,471.61460674,68.025925122,340.2,607.9,89,382.5,417.8,464.3,524.8,576.9,586.6,607.9,14.424049669,494.04719101,53.463581678,338.2,584.5,89,422.8,464.1,497.3,539.5,554.9,565.3,584.5,10.821553619,477.37303371,84.449252868,362.4,716.8,89,389,407.6,453.8,527.8,603,630.3,716.8,17.690411252,562.69662921,139.45318573,260,900,89,360,500,560,620,760,840,900,24.783014238,-8.83,-69.26
2019,AC,Marechal Thaumaturgo,"27,933","5,029","24,771","134,169","191,902","3,335","195,237","10,348.08",422.02635659,41.577218295,337.6,529.5,129,370.1,394,416.2,446.7,481.8,503.7,527.7,9.8518060889,454.9248062,63.778965271,321.9,652.3,129,368.7,415.5,451.1,498.2,540.1,566.9,589.2,14.019671911,463.80620155,58.543674605,323.5,592.1,129,388.9,415.8,468.3,508.7,537.7,559.5,583.4,12.622443255,442.22635659,53.969359825,362.8,653.6,129,382,401.9,430.3,470.1,512.8,539.6,615.8,12.204012497,493.64341085,118.87452671,200,860,129,320,420,500,580,620,680,820,24.08105205,-8.94,-72.79
2019,AC,Plácido de Castro,"56,488","7,543","59,197","124,312","247,540","17,398","264,938","13,407.10",439.25892857,55.155827401,335.9,602.7,280,375.9,396.95,427.85,476.05,514,535.55,579.7,12.556563752,466.21464286,68.817320639,331.6,655.9,280,375.55,415.8,464.15,519.55,559.1,580.45,628.6,14.760866415,487.13857143,55.694387001,341.6,617,280,411.05,444.45,491.4,526.85,556,573.05,606.8,11.43296595,475.42607143,78.442540203,359,728.6,280,388.75,415.9,463,520.4,597.4,634.2,689.4,16.499419135,527.14285714,129.99192539,240,900,280,330,460,530,600,680,740,840,24.659714843,-10.33,-67.18
2019,AC,Porto Walter,"12,748","3,185","16,834","83,480","116,247","2,600","118,847","9,918.76",423.40454545,46.464558642,338.9,572.8,66,360.1,387.2,421.85,457.6,482,492.7,572.8,10.974033968,472.21060606,63.056724472,343.9,611.5,66,377.9,430.2,458.7,523.8,552.6,572.4,611.5,13.353517194,480.85606061,55.457917875,338,593.7,66,417.6,441.1,483,517.1,555.1,579.3,593.7,11.533163959,473.63030303,71.07530561,361,646.1,66,387.1,418.7,464.4,525.5,576.6,599.2,646.1,15.00649455,589.09090909,119.54693025,260,960,66,440,560,580,680,720,760,960,20.293460381,-8.26,-72.74
2019,AC,Rio Branco,"128,862","703,961","4,449,285","2,593,470","7,875,577","1,268,043","9,143,620","22,448.30",456.45262704,67.31639573,0,763.3,16235,375.7,405.6,447.6,499.7,551.3,579,631.6,14.747728843,489.88351093,76.395616467,0,739.6,16235,390.2,434.3,490.6,544.3,588,612.6,657.8,15.594649496,508.3108531,60.512462105,0,718.6,16235,427,472.7,513.1,550,580.2,598,631,11.904617369,485.28822913,88.368655107,0,924.4,16235,390,416.9,465,536,613.8,658.3,740.2,18.209519581,560.55558978,149.66765132,80,980,16235,360,480,560,640,760,840,940,26.699876702,-9.97,-67.8
2019,AC,Rodrigues Alves,"29,946","4,546","25,613","128,299","188,403","3,130","191,534","10,118.01",434.41193182,50.203140764,334,603.2,176,372.9,400.35,429.35,467.8,502.9,522.8,573.1,11.556575012,462.38238636,66.300354466,321.9,651.7,176,373.4,418.6,452.9,510.5,548.4,582.2,641,14.338858144,482.13636364,62.932235087,334.9,621.7,176,393.6,435.15,487.4,526.8,559.7,581.1,617,13.052787517,474.23181818,76.728436219,360.9,767.2,176,388.3,415.9,460.05,518.25,577.7,624.2,721.4,16.179520917,560,135.05554413,200,900,176,400,480,560,640,740,800,880,24.117061452,-7.74,-72.64
2019,AC,Santa Rosa do Purus,"12,836","1,851","10,800","47,998","73,486","1,712","75,198","11,498.11",459.6,61.664663862,364.7,576.2,14,383.8,411,455.15,514.7,534.2,576.2,576.2,13.417028691,519.51428571,77.492072618,364.6,629.7,14,419,479.3,524.9,572.6,618.1,629.7,629.7,14.916254422,523.46428571,57.128365676,438.7,606.1,14,449,475.9,524.7,571.4,605.2,606.1,606.1,10.913517356,469.7,84.688242759,360,656.9,14,398.3,430.1,449.35,491.6,645.6,656.9,656.9,18.030283747,591.42857143,145.43606276,320,960,14,420,540,580,660,680,960,960,24.590638631,-9.43,-70.49
2019,AC,Senador Guiomard,"73,573","14,703","98,952","151,086","338,314","23,083","361,398","15,696.56",445.54182156,60.297031205,333.5,678.7,538,373.9,399.1,442.6,480.9,524.4,554.5,608.6,13.533416682,474.30055762,73.216496521,0,661.2,538,387.9,423.1,475.15,526.2,563.7,582.8,631.1,15.436730011,497.02899628,60.911194442,0,654.3,538,416.9,462.9,504.25,537.2,566.9,578.4,608.4,12.255058537,481.33401487,81.803478542,359.5,765,538,391.9,420.2,463.65,525.7,597.5,648,741.1,16.995158459,545.01858736,143.20389427,240,980,538,340,460,540,620,720,800,920,26.275047785,-10.15,-67.73
2019,AC,Sena Madureira,"88,586","18,481","130,902","281,115","519,084","21,151","540,236","11,783.19",441.95498534,59.26911729,330.3,644.4,682,368.9,393.9,435.45,481.2,525.7,546.2,598.5,13.410668339,470.77228739,65.261428031,320.7,691.7,682,385.7,419.6,470.6,520.2,553.5,575.9,616.6,13.862631633,490.55190616,58.856504144,323.1,655.4,682,412.8,455.6,496,530.9,562.3,578.3,614.3,11.998017622,469.77155425,74.973146716,359,777.6,682,388.9,411.3,457.25,508.9,581.6,619,682.4,15.959490531,531.08504399,134.39480417,120,960,682,340,440,540,600,680,760,900,25.305703049,-9.06,-68.65
2019,AC,Tarauacá,"57,080","14,624","116,887","272,753","461,344","22,343","483,687","11,362.96",434.43068592,53.967098984,331.7,643.9,554,369.8,392.9,429.2,465.4,511.4,536,572.9,12.422487806,468.05902527,67.718392798,329.5,669.3,554,376.9,416.5,468.65,513.4,558.1,583.5,624.2,14.467917323,486.01931408,57.516053633,325.8,618.7,554,408.4,450.8,489.55,527.6,559.7,576,610.6,11.834108639,462.96227437,74.614700731,359,763.5,554,379.3,406.6,445.55,500.5,581.8,613.5,697.8,16.116799329,531.87725632,142.0888323,200,960,554,340,440,540,620,700,780,900,26.714590746,-8.16,-70.76
2019,AC,Xapuri,"59,466","14,517","60,742","122,521","257,246","17,845","275,091","14,236.46",474.17674419,66.815268546,345,649.6,215,388.4,421.3,474.8,520.8,571.3,591.3,619,14.090794069,488.73069767,73.487344495,323.8,684.3,215,394.3,432.3,493.5,543.9,582.1,604.3,634.3,15.036367645,508.57860465,56.037098092,357.7,636.8,215,435.5,469.4,516.3,553.5,574.9,590.1,613,11.018375051,496.25488372,92.534145564,360,801.6,215,385.5,426.3,473.3,554.5,629.2,669.2,720.8,18.646495702,577.58139535,134.26752354,240,940,215,380,500,580,640,760,840,920,23.246511161,-10.65,-68.5
2019,AC,Porto Acre,"64,080","5,105","32,403","120,234","221,822","5,677","227,499","12,294.58",439.13146067,57.26510556,331.6,620.8,267,371.1,395,437.1,475.2,522,543,582.1,13.040538128,472.30411985,66.380938854,332,660.6,267,382.4,428.1,470.5,521.3,559.9,584.4,634,14.054702482,488.53071161,55.485802836,343.8,630.2,267,410.1,451.6,495.6,526.4,559.1,572.5,601.1,11.357689807,464.20524345,78.605544981,359.7,781.6,267,379.7,403.4,447.2,506.5,576,604.3,730.4,16.933359993,521.57303371,123.84411931,200,960,267,340,440,520,600,660,700,820,23.744348596,-9.58,-67.53
2019,AM,Alvarães,"60,766","10,667","31,192","89,954","192,579","3,467","196,046","12,221.58",438.57849462,52.716340692,343.8,608.3,93,368,402.3,429.5,464.8,519.9,531.7,608.3,12.019818878,464.02795699,63.355792031,328.6,612.7,93,381.7,417.3,458.8,509.6,557.1,567.8,612.7,13.653442875,479.23010753,58.664413672,342.9,597.5,93,391.6,447.2,485.6,527.1,542.5,556.1,597.5,12.241387332,461.13870968,65.686450579,360.7,630,93,380.5,405.1,448.6,502.5,550,582.7,630,14.244401782,534.83870968,124.82694894,260,960,93,360,480,540,620,660,740,960,23.339176219,-3.22,-64.8
2019,AM,Amaturá,"13,711","5,272","16,093","58,394","93,471","2,011","95,482","8,276.87",411.58673469,48.919135121,332.5,546.3,98,350.3,372.2,405,448.2,483.7,501,546.3,11.885498486,437.81632653,52.276129843,339.4,549.1,98,368.1,405.7,432.9,478,512,537.1,549.1,11.940196533,450.29795918,57.442930854,336.5,592.9,98,365.5,411.7,451,488.7,523.3,531.1,592.9,12.756649166,435.54693878,50.128404615,362.6,599.8,98,383.9,403.7,418.3,466.5,506.9,543.2,599.8,11.509300182,459.79591837,128.35180063,180,720,98,280,360,480,560,620,680,720,27.914949982,-3.36,-68.19
2019,AM,Anamã,"36,341","6,717","18,293","58,239","119,590","2,234","121,824","8,948.45",419.74854369,49.517239747,331.6,552.7,103,364.8,378.7,413.8,458,487.7,505.8,541.5,11.796881845,470.40291262,78.115933772,0,612.7,103,397.4,424.7,466.2,529,558.9,573.5,605.8,16.606175616,489.82330097,53.01175638,352.7,605.6,103,399,468,498.1,520.3,556.4,564.9,594.2,10.822628543,451.7368932,59.208244972,361.5,714.2,103,383.4,411.2,445.3,481.6,515.7,531.1,645.2,13.106798639,519.02912621,111.36862095,200,800,103,360,440,540,600,640,660,760,21.457104298,-3.57,-61.4
